pmid	title	virus_name	virus_abbr	virus_family	virus_genus	host_phylum	host_class	host_common_name	host_association_method	discovery_context	match_type	host_score
101112	Interaction of chemical pollutants and virus in a crustacean: a novel bioassay system.	interaction of chemical pollutants and virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
101112	Interaction of chemical pollutants and virus in a crustacean: a novel bioassay system.	of which had light patent baculovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
101112	Interaction of chemical pollutants and virus in a crustacean: a novel bioassay system.	and virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
1035190	[Central activity, antihypertensive action and antiulcerogenic effects of neurotropin].	an extract isolated from vaccinia virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10493113	Concentrations of C-reactive protein in normal monkeys (Macaca irus) and in monkeys inoculated with Bordetella bronchise	and measles virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10493113	Concentrations of C-reactive protein in normal monkeys (Macaca irus) and in monkeys inoculated with Bordetella bronchise	were inoculated intrabronchially with measles virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10507411	A polymerase chain reaction protocol for the detection of various geographical isolates of white spot virus.	geographical isolates of white spot virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
10507411	A polymerase chain reaction protocol for the detection of various geographical isolates of white spot virus.	fragment of the white spot virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	glycoproteins from two warm water rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	snakehead rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	and rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	spring viremia of carp virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	genes from two rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	the snakehead rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	from spring viremia of carp virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	a fish virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	viral hemorrhagic septicemia virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	infectious hematopoietic necrosis virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	and hirame rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10518707	Molecular characterization of the glycoproteins from two warm water rhabdoviruses: snakehead rhabdovirus (SHRV) and rhab	the amino acid sequence from rhabdovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	3
10579383	Maternal transmission of immunity to white spot syndrome associated virus (WSSV) in shrimp (Penaeus monodon).	to white spot syndrome associated virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10579383	Maternal transmission of immunity to white spot syndrome associated virus (WSSV) in shrimp (Penaeus monodon).	from white spot syndrome associated virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10627152	Characterization and PCR detection of hepatopancreatic parvovirus (HPV) from Penaeus monodon in Thailand.	hepatopancreatic parvovirus	HPV	Parvoviridae	Decapodpenstyldensovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	known	5
10627152	Characterization and PCR detection of hepatopancreatic parvovirus (HPV) from Penaeus monodon in Thailand.	and pcr detection of hepatopancreatic parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	5
10627152	Characterization and PCR detection of hepatopancreatic parvovirus (HPV) from Penaeus monodon in Thailand.	the virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	5
10627568	TT virus infection in nonhuman primates and characterization of the viral genome: identification of simian TT virus isol	identification of simian tt virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10627568	TT virus infection in nonhuman primates and characterization of the viral genome: identification of simian TT virus isol	newly discovered tt virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10627568	TT virus infection in nonhuman primates and characterization of the viral genome: identification of simian TT virus isol	pathogenesis of this new dna virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10627669	Development of insect cell lines: virus susceptibility and applicability to prawn cell culture.	for the study of insect virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10627669	Development of insect cell lines: virus susceptibility and applicability to prawn cell culture.	important in this endeavor since virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10627669	Development of insect cell lines: virus susceptibility and applicability to prawn cell culture.	of the known insect virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10627669	Development of insect cell lines: virus susceptibility and applicability to prawn cell culture.	intensely studied have been the baculovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10627672	Establishment of cell culture systems from penaeid shrimp and their susceptibility to white spot disease and yellow head	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	known	8
10627672	Establishment of cell culture systems from penaeid shrimp and their susceptibility to white spot disease and yellow head	spot disease and yellow head virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	8
10627672	Establishment of cell culture systems from penaeid shrimp and their susceptibility to white spot disease and yellow head	with either white spot disease virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	8
10627672	Establishment of cell culture systems from penaeid shrimp and their susceptibility to white spot disease and yellow head	or yellow head virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	8
10627678	Primary culture of lymphoid organ cells and haemocytes of kuruma shrimp, Penaeus japonicus.	shaped dna virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	4
10627679	Mutagensis and cell transformation in cell culture.	isolation and growth of prawn virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10627679	Mutagensis and cell transformation in cell culture.	prawn cell lines suitable for virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	3
10680967	Dot-blot nitrocellulose enzyme immunoassays for the detection of white-spot virus and yellow-head virus of penaeid shrim	spot virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	3
10680967	Dot-blot nitrocellulose enzyme immunoassays for the detection of white-spot virus and yellow-head virus of penaeid shrim	head virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	3
10680967	Dot-blot nitrocellulose enzyme immunoassays for the detection of white-spot virus and yellow-head virus of penaeid shrim	conjugated virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	3
10680967	Dot-blot nitrocellulose enzyme immunoassays for the detection of white-spot virus and yellow-head virus of penaeid shrim	specific antibodies to detect virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	3
10752552	Protein analysis of geographic isolates of shrimp white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	known	6
10752552	Protein analysis of geographic isolates of shrimp white spot syndrome virus.	of shrimp white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	6
10752552	Protein analysis of geographic isolates of shrimp white spot syndrome virus.	of the white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	6
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	known	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	hepatopancreatic parvovirus	HPV	Parvoviridae	Decapodpenstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	known	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	reaction for detection of hepatopancreatic parvovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	current methods to detect hepatopancreatic parvovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	the organs infected by this virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	region from the virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	another parvovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	specificity against homologous and nonhomologous virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10768285	A non-destructive method based on the polymerase chain reaction for detection of hepatopancreatic parvovirus (HPV) of pe	for detection of other enteric virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	4
10782342	Diagnosis of Penaeus monodon-type baculovirus by PCR and by ELISA of occlusion bodies.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	known	8
10782342	Diagnosis of Penaeus monodon-type baculovirus by PCR and by ELISA of occlusion bodies.	type baculovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	8
10782342	Diagnosis of Penaeus monodon-type baculovirus by PCR and by ELISA of occlusion bodies.	of autographa californica nuclear polyhedrosis virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	8
10782342	Diagnosis of Penaeus monodon-type baculovirus by PCR and by ELISA of occlusion bodies.	and lymantria dispar nuclear polyhedrosis virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	8
10782342	Diagnosis of Penaeus monodon-type baculovirus by PCR and by ELISA of occlusion bodies.	react with white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	8
10782350	Natural and experimental infection of white spot syndrome virus (WSSV) in benthic larvae of mud crab Scylla serrata.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	known	11
10782350	Natural and experimental infection of white spot syndrome virus (WSSV) in benthic larvae of mud crab Scylla serrata.	infection of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	11
10782350	Natural and experimental infection of white spot syndrome virus (WSSV) in benthic larvae of mud crab Scylla serrata.	surviving specimens clearly implicated the virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	11
10843560	Natural infection of the redclaw crayfish Cherax quadricarinatus with presumptive spawner-isolated mortality virus.	isolated mortality virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	6
10907134	A new bacterial white spot syndrome (BWSS) in cultured tiger shrimp Penaeus monodon and its comparison with white spot s	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	5
10907134	A new bacterial white spot syndrome (BWSS) in cultured tiger shrimp Penaeus monodon and its comparison with white spot s	caused by virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10907134	A new bacterial white spot syndrome (BWSS) in cultured tiger shrimp Penaeus monodon and its comparison with white spot s	caused by white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	description of a presumptive hepatopancreatic reovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	and a putative gill parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	a presumptive reovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	and a putative parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	nm diameter virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	that the inclusions contained icosahedral virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	the histopathology and preliminary virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	morphology of the presumptive hepatopancreatic reovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	ultrastructural pathology and preliminary virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10918976	Description of a presumptive hepatopancreatic reovirus, and a putative gill parvovirus, in the freshwater crayfish Chera	morphology of the putative gill parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
10976332	[Multiplication of the shrimp baculovirus HHNBV with primary cell cultures from lymphoid organ of Penaeus chinensis].	multiplication of the shrimp baculovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	4
10976332	[Multiplication of the shrimp baculovirus HHNBV with primary cell cultures from lymphoid organ of Penaeus chinensis].	the hypodermal and hematopoietic necrosis baculovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	4
10976332	[Multiplication of the shrimp baculovirus HHNBV with primary cell cultures from lymphoid organ of Penaeus chinensis].	the virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	4
10986642	Development of a monoclonal antibody specific to yellow head virus (YHV) from Penaeus monodon.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	5
10986642	Development of a monoclonal antibody specific to yellow head virus (YHV) from Penaeus monodon.	yellow head virus	YHV	Roniviridae	Okavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	5
10986642	Development of a monoclonal antibody specific to yellow head virus (YHV) from Penaeus monodon.	antibody specific to yellow head virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10986642	Development of a monoclonal antibody specific to yellow head virus (YHV) from Penaeus monodon.	yhv and white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
10986648	White spot syndrome virus (WSSV) in cultured Penaeus monodon in the Philippines.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	5
10986648	White spot syndrome virus (WSSV) in cultured Penaeus monodon in the Philippines.	distribution of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11016589	Enhancement of disease resistance against penaeid acute viraemia and induction of virus-inactivating activity in haemoly	acute viraemia and induction of virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	4
11023247	Quasi-immune response of Penaeus japonicus to penaeid rod-shaped DNA virus (PRDV).	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	7
11023247	Quasi-immune response of Penaeus japonicus to penaeid rod-shaped DNA virus (PRDV).	shaped dna virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	7
11023247	Quasi-immune response of Penaeus japonicus to penaeid rod-shaped DNA virus (PRDV).	also called white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	7
11023248	Periodic occurrence of epithelial viral necrosis outbreaks in Penaeus vannamei in Ecuador.	taura syndrome virus	TSV	Dicistroviridae	Aparavirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	4
11023248	Periodic occurrence of epithelial viral necrosis outbreaks in Penaeus vannamei in Ecuador.	an infectious cuticular epithelial necrosis virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	4
11023248	Periodic occurrence of epithelial viral necrosis outbreaks in Penaeus vannamei in Ecuador.	others have called taura syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	4
11023248	Periodic occurrence of epithelial viral necrosis outbreaks in Penaeus vannamei in Ecuador.	of a single type of virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	4
11080539	Broad antiviral activity in tissues of crustaceans.	variety of dna and rna virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	sindbis virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	vaccinia virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	vesicular stomatitis virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	mengo virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	banzi virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	g tissue for sindbis virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	the other virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11080539	Broad antiviral activity in tissues of crustaceans.	blue crab was inhibition of virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	12
11104074	Differences in the susceptibility of some penaeid prawn species to gill-associated virus (GAV) infection.	associated virus				Arthropoda	Malacostraca	crustacean	co_occurrence_metagenomic	metagenomic_environmental	pattern	7
11206731	Diseases of the eye of farmed shrimp Penaeus monodon.	shaped virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11206731	Diseases of the eye of farmed shrimp Penaeus monodon.	similar to lymphoid organ virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11206731	Diseases of the eye of farmed shrimp Penaeus monodon.	associated virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11206731	Diseases of the eye of farmed shrimp Penaeus monodon.	head virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11206732	Identification of genomic variations among geographic isolates of white spot syndrome virus using restriction analysis a	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	known	6
11206732	Identification of genomic variations among geographic isolates of white spot syndrome virus using restriction analysis a	isolates of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	6
11206732	Identification of genomic variations among geographic isolates of white spot syndrome virus using restriction analysis a	dna was extracted from purified virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	isolated_and_cultured	pattern	6
11311355	Comparison of bioassays and laboratory assays for apple stem grooving virus.	assays for apple stem grooving virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
11311355	Comparison of bioassays and laboratory assays for apple stem grooving virus.	detection of apple stem grooving virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	gene of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	is a virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	proteins from other large dna virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	well conserved in all dna virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	is not present in the baculovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	clearly separated phylogenetically from the baculovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324757	Identification and phylogeny of a protein kinase gene of white spot syndrome virus.	known pk gene from other virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	3
11324818	DNA fragmentation, an indicator of apoptosis, in cultured black tiger shrimp Penaeus monodon infected with white spot sy	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	5
11324818	DNA fragmentation, an indicator of apoptosis, in cultured black tiger shrimp Penaeus monodon infected with white spot sy	infected with white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11324818	DNA fragmentation, an indicator of apoptosis, in cultured black tiger shrimp Penaeus monodon infected with white spot sy	signs of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	5
11324819	Detection and quantification of infectious hypodermal and hematopoietic necrosis virus in penaeid shrimp by real-time PC	infectious hypodermal and hematopoietic necrosis virus	IHHNV	Parvoviridae	Penstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	4
11324819	Detection and quantification of infectious hypodermal and hematopoietic necrosis virus in penaeid shrimp by real-time PC	hepatopancreatic parvovirus	HPV	Parvoviridae	Decapodpenstyldensovirus	Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	known	4
11324819	Detection and quantification of infectious hypodermal and hematopoietic necrosis virus in penaeid shrimp by real-time PC	not react with either hepatopancreatic parvovirus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	4
11324819	Detection and quantification of infectious hypodermal and hematopoietic necrosis virus in penaeid shrimp by real-time PC	spot syndrome virus				Arthropoda	Malacostraca	crustacean	disease_outbreak	metagenomic_with_host_evidence	pattern	4
11332281	Red swamp crawfish (Procambarus clarkii): an alternative experimental host in the study of white spot syndrome virus.	white spot syndrome virus	WSSV	Nimaviridae	Whispovirus	Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	known	5
11332281	Red swamp crawfish (Procambarus clarkii): an alternative experimental host in the study of white spot syndrome virus.	study of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	5
11332281	Red swamp crawfish (Procambarus clarkii): an alternative experimental host in the study of white spot syndrome virus.	pathogenicity of white spot syndrome virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	isolated_and_cultured	pattern	5
11356314	Contact rates between wild and domestic canids: no evidence of parvovirus or canine distemper virus in crab-eating foxes	no evidence of parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
11356314	Contact rates between wild and domestic canids: no evidence of parvovirus or canine distemper virus in crab-eating foxes	or canine distemper virus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
11356314	Contact rates between wild and domestic canids: no evidence of parvovirus or canine distemper virus in crab-eating foxes	monitored for exposure to canine parvovirus				Arthropoda	Malacostraca	crustacean	confirmed_infection	metagenomic_with_host_evidence	pattern	3
